video_id,title,description,channel_id,category_id,language,channel,published_at,duration,views,likes,comments,Engagement total,Taux d'engagement (%),duration_td,Durée (s)
in7KfjS3SSY,“Indian Parents vs Mobile Phone 😂 | Relatable Stand-Up Comedy”,"😂 Ye funny comedy short video desi style me banaya gaya hai jisme Indian standup comedy, relatable jokes, aur cartoon + AI avatar animation ka full entertainment milega.
Agar aapko hindishorts, viral shorts, aur desi comedy pasand hai to video aapko end tak hasaayega 😄
❤️ Like karo
🔁 Share karo apne doston ke saath
💬 Comment me batao kaunsa joke best laga
🔔 Subscribe / Follow karo aise hi viral comedy shorts ke liye
Hashtags:
#shorts #ytshorts #viral #viralshorts #trending #reels #instareels #fyp #foryou #india #hindishorts #comedy #funny #indiancomedy #desicomedy #hindicomedy #relatable #cartoon #animation #aiavatar #aivideo #googleveo #veo3 #creatorindia #contentcreator #viralindia",UCHtz3paYnpajGIIZq1cugoQ,24,hi,Haso Desi Style,2026-01-22T11:48:05Z,PT25S,640,0,0,0,0.0,0 days 00:00:25,25
NPoJ8EXFQs0,Le Grand Show de L'Humour - 2h des 50 Humoristes préférés des Français ! | Intégrale | EM01 - CI,"🎬 Bienvenue sur Rires & Prime !
Retrouvez ici les moments cultes de la télévision française : sketchs hilarants, soirées mythiques, archives inoubliables et les plus grands noms de l’humour. Des classiques comme La Grosse Émission, Les 100 plus grands, Enfants de la télé ou Samedi soir en direct vous attendent !

👉 Le meilleur de la TV c'est ici sur Rires & Prime !
Abonnez-vous 👉 https://bit.ly/41EWGzg

#RiresEtPrime #HumourFrançais #TVCulte #SketchsTV #Nostalgie",UCBDIL6luOaVTOEAw2zICwqQ,24,fr,Rires & Prime,2025-11-01T16:00:41Z,PT2H25M44S,118114,1014,105,1119,0.9473898098447262,0 days 02:25:44,8744
hwmmFZj1yqQ,On est pas bien là 😅 #humour #drole #mere #fille #suisse #france #shorts #humour #drole #mere #fille,"Merci d’être là et d’avoir liké, je vous envoie plein de bonheur. #pov #foryou #storytime #fyp",UCxNf9wYOLmofG-2RNHO5bhg,22,fr,yaGs,2025-08-21T05:19:00Z,PT28S,3459075,28597,63,28660,0.8285452035587549,0 days 00:00:28,28
1ZVY28PK_Gg,Hachis Parmentier pour les Français🤪 #shorts #ketchup #cocotte #nourriture #drole #bouffe #qc,,UC386AgI_d2NJ7KHoRCoE77Q,24,fr,Cocottee_,2025-02-25T15:49:55Z,PT11S,5447822,89961,7699,97660,1.7926430048558855,0 days 00:00:11,11
K3y93D57ys4,François Damiens LE GITAN et son TAG 😂🤣 #shorts #humour #drole #rire #pourtoi #viral #fyp,"Dans cette caméra cachée culte de François l'Embrouille, François Damiens décide aujourd'hui de piéger des citoyens français à l'aide d'un enfant qui fait des tags sur les voitures dans un parking. Une caméra cachée humoristique devenue culte et virale avec des répliques drôles et célèbres. 

#shorts #shortsyoutube #humour #drole #blague #caméracachée #francoisdamiens",UCkPkpni62zdfSRy3mhlfReg,24,fr,Sarge Rediffusions,2025-12-16T11:00:39Z,PT55S,1198740,14243,271,14514,1.2107713098753692,0 days 00:00:55,55
L2GZmsaR6cs,Por que ??? #arte #desenho #sketch #sketchbook #drawing #shorts,,UCqB2aWit3hpNQTkXfCGSWpw,25,pt-BR,Vick Arts,2026-01-11T22:02:51Z,PT8S,3530685,98082,1068,99150,2.8082369285280335,0 days 00:00:08,8
mbI076177J4,Elle a adoré cette Red Bull#fille#mamam#prank#farce#humour,,UCQ_UCSdpN51Y8qWhiO2LvXg,22,fr,Ingridkch,2025-12-28T04:33:46Z,PT1M34S,514653,15293,1321,16614,3.2281945310723925,0 days 00:01:34,94
5jz0EqY82IA,LA FIDÉLITÉ (NOUVELLE VERSION) - Edgar-Yves Jr.,"En route pour l'Adidas Arena 👇
🎫  https://www.adidasarena.com/programmation/edgar-yves-jr--1000",UCKO1SFI8EIVU1DGQD6bZylw,23,fr,Edgar-Yves Jr.,2025-07-01T17:01:04Z,PT7M22S,380691,7883,150,8033,2.110110299429196,0 days 00:07:22,442
bwqLFm91Ayw,LA CATASTROPHE #humour #shorts,,UCEaFyR0oZE1gkBWAiQFcibg,24,fr,La.sweety,2025-08-19T16:02:13Z,PT7S,8102555,103756,1079,104835,1.2938511370796002,0 days 00:00:07,7
ZKyuhY8sB_E,"EDGAR-YVES, HUMORISTE : 2H DE FOU RIRE AVEC CELUI QUI DIT TOUT CE QU'IL PENSE SUR NOTRE SOCIÉTÉ !","Pour prendre vos billets pour le LEGEND TOUR c’est par ici ➡️ https://www.legend-tour.fr/    
Retrouvez la boutique LEGEND et nos offres pendant les soldes  ➡️ https://shop.legend-group.fr/ 


Merci à Edgar-Yves d’être venu sur Legend.

Humoriste au parcours singulier, Edgar-Yves, fils d’un ministre béninois devenu diplomate en France, partage son histoire. Lorsqu’il a choisi de quitter des études de droit pour se consacrer pleinement à l’humour, son père a rompu les liens avec lui.

Dans Legend, Edgar-Yves revient sur son parcours : son éducation, ses choix et les valeurs qui l’ont façonné. Il raconte comment il a osé suivre sa passion, malgré les obstacles et les désaccords familiaux.


Retrouvez toutes les informations concernant notre invité par ici ⬇️

Il est en spectacle à l’Adidas Arena les 12 et 13 juin 2026 ➡️ https://share.google/u57agnjY4vNvShtyZ 
Son compte Instagram ➡️ https://www.instagram.com/edgar_yves/


CHAPITRAGE

00:00 Introduction 
2:27 On ne peut plus rien dire aujourd'hui ? 
16:17 L'enfance et l'éducation d'Edgar-Yves
36:40 Edgar-Yves prédestiné à faire du droit ? 
39:24 Sans domicile fixe pendant de longs mois 
43:09 Le début de la scène 
54:56 Se servir des moments difficiles pour l'humour 
1:02:56 Le début de la célébrité et le milieu de l'humour
1:16:07 Régler les conflits avec ses proches 
1:18:01 On l'escroque le jour de l'enterrement de son père 
1:24:50 Victime de propos grossophobes 
1:28:08 Son avis sur les avis divergents et la tolérance
1:36:00 Son avis sur les relations hommes-femmes 
1:53:42 La cancel culture 
1:59:00 Outro  



🎧 Retrouvez cette interview en Podcast :
Spotify : https://bit.ly/42TeMOw 
Apple Music : https://bit.ly/3Gylemw 
Deezer : https://bit.ly/3RHUNgH 
Amazon Music : https://bit.ly/4iGyjI1 


Crédits : Coproduction LEGEND / Influx / https://www.influxcrew.com
Producteur : Guillaume PLEY
Directeur de la publication : Guillaume PLEY
Animateur : Guillaume PLEY
Réalisateurs : Guillaume PLEY - Benjamin SAULCHOIR
Auteurs : Guillaume PLEY - Louis CARLOTTI - Marie-Astrid FAURE - Hermann DIMBALA - Anna MARÉCHAL  
Directeur des productions : Stéphane LANGLET
Responsable éditorial : Thibaud GAMB
Directeur des opérations : Maximilien FERNANDEZ
Directeur des partenariats : Sébastien PETIT-JEAN
Directeur Artistique : Clément DAUTREMAY
Pôle graphisme : Jean-Baptiste SERRA
Cheffe monteuse : Sabrina MUSTAFA
Monteurs : Loann DUVAL - Charlotte LAURENT - Thomas POIRIER - Rémy GLADIEUX - Benjamin SAULCHOIR - Victor GUILLERM 
Cadreurs : Benjamin PIERSON - Benjamin SAULCHOIR - Rémy GLADIEUX    
Chargé de production : Valérian LAURENS - Clément GUILLOIT - Juliette AUBURTIN
Programmation : Alice SIRERA - Chloé GICQUEL - Léa PASQUINELLY
Pôle social media : Camille GARGUILO - Isandre ASSELIN - Cassandre JEANNIN - Clarisse DELIGNY 
Responsable pôle journalisme  : Lola FILLON
Journalistes : Audrey DOS SANTOS PEREIRA - Antoine BROTIN - Chloé ANTRESANGLE - Élie PILLET
Maquilleuse : Lou-Ann LEPPE 
Crédit beatmaker / sound design : Amaury LORIAU & Alyas

Pour toutes demandes de partenariats : legend@influxcrew.com 

Retrouvez-nous sur tous les réseaux LEGEND !

Facebook : https://www.facebook.com/legendmediafr 
Instagram : https://www.instagram.com/legendmedia/ 
TikTok : https://www.tiktok.com/@legend 
Twitter  : https://twitter.com/legendmediafr 
Snapchat : https://t.snapchat.com/CgEvsbWV",UCIh7PDUAP226Pa_NtjN9Jqw,24,fr,LEGEND,2026-01-11T10:00:07Z,PT2H2M52S,1313518,40971,3769,44740,3.406120053170189,0 days 02:02:52,7372
QyKprYCgqPI,what level are you?✏️🔥  #drawing #stickman #tutorial #art #fpy #sketch #draw #howtodraw #fyp #shorts,"what level are you?✏️🔥
.
more tutorials coming soon ✨️
 #drawing #stickman #tutorial #art #fpy #speeddrawing  #sketch #draw #howtodraw #elements #fyp #shorts#ytshorts #youtube",UCKjciMxC2G8i1ycyMyVRbpA,26,en,SenseiArt style,2026-01-22T13:29:26Z,PT19S,1158,0,0,0,0.0,0 days 00:00:19,19
sui1PIjut30,Por favor comparte con tus amigos #pov #herramientas #sketch #gracioso #actuación #historia,,UCKF0zpM7OcNcYAkw5o81PjA,22,en,Marth Conable,2026-01-20T03:54:50Z,PT14S,116496,300,3,303,0.26009476720230734,0 days 00:00:14,14
Nj42llzJt0w,le jeune sous bon gout musicaux  #humour,,UCQemMhNrWTMER6TcQY8Tdsg,22,fr,B_labourde ,2026-01-08T10:11:08Z,PT16S,640252,6048,104,6152,0.9608716567851407,0 days 00:00:16,16
EjJAmXGDUcY,LES JEUNES ET LES ÉCLAIRS🌩️🤣#humour #shorts,,UCpsvoU1qL4WLR6jvh1CWjhw,22,fr,Le déraciné,2025-09-08T16:00:32Z,PT13S,1798226,38375,751,39126,2.175811049334177,0 days 00:00:13,13
Ho2lz5zYWvQ,"Pablo, une balle perdue pour Yann.  -  #humour",,UCWbOiboGyu7n_3HyHNNP_dA,24,fr,Chloe683,2026-01-21T15:15:49Z,PT22S,12068,216,1,217,1.7981438515081205,0 days 00:00:22,22
1Kr2uuhBaFQ,Spectacle SOLIDE en entier - Edgar-Yves Jr.,"Vous m’avez demandé plusieurs fois comment faire pour voir mon spectacle « SOLIDE » en entier, le voici  !

En route pour l'ADIDAS ARENA le 13 juin 2026 à Paris 👇 
Tes places pour « VIGILANCE », mon nouveau spectacle : https://edgaryves.francebillet.com/event/edgar-yves-jr-vigilance-adidas-arena-paris-adidas-arena-21055650/

Et en tournée près de chez vous : https://linktr.ee/edgar_yves   

🎥 Captation : Le Trianon, Paris",UCKO1SFI8EIVU1DGQD6bZylw,23,fr,Edgar-Yves Jr.,2026-01-11T09:56:34Z,PT2H10M4S,844078,34605,1988,36593,4.335262854854646,0 days 02:10:04,7804
qpmiKs0lGSg,tu va rigoler comme un fou #humour #drole  #essayedenepasrire,"Bienvenue sur la chaîne Essaye de ne pas rire 😂
Je te partage les meilleures vidéos d’humour TikTok .
Ici, le concept est simple : te faire rire… ou au moins essayer !
Vidéos drôles, clips inattendus, moments absurdes, fails, memes et défis impossibles à regarder sans sourire.
Chaque vidéo est un nouveau challenge : arriveras-tu à garder ton sérieux jusqu’à la fin ?
Abonne-toi et mets ton self-control à l’épreuve 🔔",UCGU2PVFoThgS92VYquGxsrw,24,fr,Bobbywol,2025-12-22T12:28:21Z,PT16S,42745,369,6,375,0.8772955901275004,0 days 00:00:16,16
3rhk2txyfCE,Les meilleurs sketchs de Malik Bentalha - Compilation humour - KS,"Une compilation des meilleurs sketchs de Malik Bentalha : origines, famille, école, parents, téléphone, WiFi, boulot… tout y passe, avec un sens de l’observation redoutable.

Un best of rythmé, entre anecdotes personnelles et vannes culturelles, où chaque extrait enchaîne une vérité qui fait mouche.

👉 Appuie sur lecture, tu connais déjà… mais ça fait toujours rire 😄🎤

Abonnez-vous à la chaîne 👉 https://bitly.cx/NKCC

#humour #humoristefrancais #funny #MalikBentalha #CompilationHumour #StandUp #HumourFrancais #Sketch #VieQuotidienne #bloopfun",UCuvAdLm_gdMqI7Ey193JiFg,23,fr,Bloop fun ,2025-06-24T16:00:07Z,PT26M3S,383014,3282,120,3402,0.8882181852360489,0 days 00:26:03,1563
S1thpA5g7iI,"In next 15 min, Let's Develop your 'Sense Of Humour"" to the OG Mode!!🔥🔥","Welcome Rebels to one more masterpiece skill that will give you endless advantages!, enjoy and let me know how was it?❤️



Sit 1:1 with me 🤝🏻 - https://rebelsuniversity.online/11-with-the-grandmaster-himself/



for further help and queries🙋‍♂️🙋‍♂️ - rebelsuniversityak@gmail.com and Whats-app at  +91-9836869644





PICK ""Best Combos of Workshops"" that suits according to your Goals🎉🥳🎊🎁- https://rebelsuniversity.online/shop/




Rebels Closers (for consistent income game with AK's and team hand holding support) 💵💰💳 - bit.ly/41JIKVg




 
The True Sigma Man 🗿💀⃤ -  https://rebrand.ly/truesigmaman





Ak's most demanded How To Earn Your 1st Lakh Powerful workshop🔥💪 - https://bit.ly/howtoearnyour1stlakh





Be the next Social Media Star!📷 - https://rebrand.ly/smsoptinform




How to find your purpose and goal🎯🎯👉 - https://rebrand.ly/htfpform





REBELS UNIVERSITY IS LIVE FOR YOU🎬 🎥 🔴 ▶ 👉 - https://rebelsuniversity.online/





The Dangerous You!!! 🔥🔥🔥 - https://bit.ly/thedangerousyou







Mastery in Dark Psychology🎭🎭- https://rebrand.ly/dpoptinform






Communication skills and Body language mastery 🗣️💬💬-  https://bit.ly/3JfIHdL





The Productive Buddha 👩🏻‍💻📓✍🏻💡- https://rebrand.ly/buddha01



For my daily life and upcoming things update - https://www.instagram.com/aditya_rajkashyap/

#senseofhumor #dating #humanpsychology #strategies #consciousness #humour #personalitydevelopment #powerofknowledge #style #comedy #humanbrain #reciprocation #personaldevelopment #aura #adityarajkashyap 

sense of humor how increase sense of humor how develop sense of humor how to build sense of humor how to have sense of humor how to learn sense of humor how to boost sense of humor how to become sense of humor how to practice sense of humor how to good sense of humor what does sense of humor mean what your sense of humor says about you what is good sense of humor what is my sense of humor type what is sense of humor in hindi why sense of humor important sense of humor and intelligence sense of humor attractive sense of humor kaise badhaye sense of humor comedy sense of humor examples sense of humor development sense of humor develop kaise kare how to enhance sense of humor sense of humor kya hota hai sense of humor hindi sense of humor how to improve sense of humor kya hai sense of humor tips in hindi sense of humor meaning in hindi high sense of humor sense of humor ka matlab sense of humor kya hota hai
sense of humor ko kaise badhaye sense of humor develop kaise kare sense of humor meaning
sense of humor meaning in hindi sense of humor psychology your sense of humor Human psychology explained Introduction to human psychology What is psychology? Psychology facts Psychology basics Human behavior psychology How the brain works psychology psychology of human behavior human psychology facts psychology facts about human behavior human psychology and manipulation power of human psychology human behavior psychology facts about human psychology human psychology behavior how to learn human psychology what is human psychology psychology psychology facts personality development how can personality development how personality development in hindi how personality development how improve personality development how make personality development how to personality development for girls how do personality development how to get personality development what personality development what is personality development in hindi what is personality development course what is personality development in communication skills what is personality development explain what is personality development and communication why personality development is important personality development for girls personality development for boys personality development for women personality development for men personality development to impress a girl personality development and communication personality development and character building personality development like thomas shelby personality development and leadership personality development dressing sense personality development hacks personality development hindi mein personality development how to talk personality development grooming personality development in psychology personality development hindi meaning personality development hota kya hai personality development kaise kare personality development kya hai personality development kya hota hai personality development kaise kare in hindi personality development kise kahate hain personality development meaning",UCkPnh62CvRAPE1sbtbJ0xhw,27,hi,Aditya Raj Kashyap,2025-10-21T12:30:06Z,PT17M46S,180887,8497,429,8926,4.934572412611189,0 days 00:17:46,1066
T5WfGioRoWw,Qui est d’accord avec moi… #fyp #humour #viral #shortvideo #shorts #subscribe #trending,,UC4MYQ39pYlDV1hPfN3K9sAw,22,fr,Alicia & Toi,2026-01-17T16:30:00Z,PT33S,342571,17389,234,17623,5.1443350429546,0 days 00:00:33,33
pV1g5QY6MNc,Top 5 Laurent Baffie #top5 #drôle #laurentbaffie #humour,,UCwsOlEl28NVys2rj5QzzQiA,22,fr,Lamara 🦊,2026-01-02T15:05:03Z,PT1M2S,823380,6217,27,6244,0.7583375841045447,0 days 00:01:02,62
Ht78Q0gP6C4,#shorts #humour,,UChdMd1-GjKd5JZYlFiIWJCA,20,und,ZKL,2026-01-18T17:17:56Z,PT54S,1528,3,0,3,0.1963350785340314,0 days 00:00:54,54
RaNSqJIBwSk,#shorts#vapko#vtipy#brainrot#herramientas#sketch#gracioso#actuación#historia,,UCOG_0Pthkcp2J1HCuFe0hjw,24,en,Taylor,2026-01-22T06:53:32Z,PT22S,24845,416,4,420,1.6904809820889515,0 days 00:00:22,22
9DcpTcGGNBA,Ventre musical 🤣😅 #humour #drôle,Ventre musical 🤣😅 #humour #drole,UCti6yKqA64gBCyq_s0c9Wqg,23,fr,1gras1fille,2025-10-18T10:29:49Z,PT8S,36211977,114547,177,114724,0.3168123077069225,0 days 00:00:08,8
PP90vKjHDpw,🍑🔞 Voilà vous savez tout 😭😱 Aucun montage vidéo n’a été réalisé évidemment 😂,#reality #couple #comedyvideo #funny #humour #drôle,UCVHPBfEnYvkXRIhTTb84grA,22,fr,Mareva_Kelly,2026-01-04T16:17:18Z,PT1M2S,261133,5434,98,5532,2.118460707761945,0 days 00:01:02,62
I7cLyx5swr8,Vous validez mon haul ou pas ? 👉🏼😔👈🏼 #humour #drole #haul #vetements #shopping,Vous validez mon haul ou pas ? 👉🏼😔👈🏼 #humour #drole #haul #vetements #shopping,UCin3NLb0CJF_uchXfduIn9w,22,en,Sania-Hasna,2026-01-07T18:10:36Z,PT1M50S,193040,12726,215,12941,6.703791960215499,0 days 00:01:50,110
TKOaeg2MA3Q,Je tente le Diable souvent 😅😅❤️ #humour #drole #sketch #gag #rire,"Je tente souvent le Diable 🤣😅🙏❤️

J'ai envi de laisser tomber les nouveaux nés que je porte 

Abonne-toiiiiiiiiiiiiiiiii😅😅🙏",UCXD7O58YCL3sLpTD0HWNIJA,22,fr,TinyJokes,2026-01-19T22:25:35Z,PT45S,1355,20,1,21,1.5498154981549817,0 days 00:00:45,45
CSh7b0SChTk,QUAND TU TOMBES DANS LE BUS🚌🤣#humour #shorts,,UCpsvoU1qL4WLR6jvh1CWjhw,22,fr,Le déraciné,2026-01-06T17:00:21Z,PT18S,1052747,20287,388,20675,1.9639096573060764,0 days 00:00:18,18
f4Rb6fsaGgs,Une belle soirée (spectacle complet) - 2022,"Capté le 30 avril 2022 à la Salle André-Mathieu

C’est décidé. Simon Gouache veut dédier sa vie à la scène. Il l’avouera lui-même: le succès spontané de son premier spectacle l’a surpris. Simon fait face à de nouveaux défis, autant dans sa vie professionnelle que personnelle. Comme tout le monde. Dans ce deuxième spectacle, il explore les réactions, les questions et les réflexions que ces changements amènent. Toujours dans le but de faire passer une belle soirée à son public.

Actuellement en tournée : https://www.simongouache.com
Facebook : https://www.facebook.com/simongouachehumoriste/
Instagram : https://www.instagram.com/simon.gouache
Pour vous abonner à ma chaîne : https://www.youtube.com/@SimonGouache",UChMletf5GPJBE9M5TsQXRDw,23,fr,Simon Gouache,2025-12-19T09:08:05Z,PT1H24M,123011,2487,111,2598,2.112006243344091,0 days 01:24:00,5040
celPL8n6ht0,L'Amour Ouf le 23 janvier sur Netflix  #humour #pourtoi #netflix #interview,,UCAPbIldEtsGPeZX4oOeyR9g,1,fr,Première magazine,2026-01-21T08:22:11Z,PT43S,2648,22,0,22,0.8308157099697886,0 days 00:00:43,43
F-IvkPM-u7U,"Dans un couple, il y a celui qui ronfle et celui qui ne dort pas ! 😴😡 - Cécile Marx #Humour #Sketch","𝙀𝙉𝙑𝙄𝙀 𝘿'𝙀𝙉𝘾𝙊𝙍𝙀 𝙋𝙇𝙐𝙎 𝘿𝙀 𝙍𝙄𝙍𝙀𝙎 ?

😂 𝙉𝙤𝙨 𝙨𝙠𝙚𝙩𝙘𝙝𝙨 : Regardez les derniers sketchs du Montreux Comedy ici ➡️ https://youtube.com/playlist?list=PLE2tfoAKAJ6y2fCR8GepOV8Ow-XkFl_Ri

😍 𝙉𝙤𝙨 𝙨𝙥𝙚𝙘𝙩a𝙘𝙡𝙚𝙨 𝙘𝙤𝙢𝙥𝙡𝙚𝙩𝙨 : Découvrez les Galas Montreux Comedy en intégralité ici ➡️ https://youtube.com/playlist?list=PLE2tfoAKAJ6wV81woPdc1tyl7B5y83TOR&si=MnfYO8k2qFwMGb0M

😂⚡️😂  𝙋𝙪𝙣𝙘𝙝𝙡𝙞𝙣𝙚𝙨 : 2 artistes ont pour mission de deviner la chute de blagues mythiques entendues au Montreux Comedy Festival. À voir ici ➡️ https://youtube.com/playlist?list=PL40TWjlepv_qRz4d1wM-k2mHKfZKtXgjQ

_____________________________
Envie d'assister à la prochaine édition du Montreux Comedy Festival ?
🎫 https://bit.ly/BilletterieMCF25

_____________________________
⬇⬇⬇⬇ Abonne-toi ! ⬇⬇⬇⬇ 
Montreux Comedy sur YouTube : https://www.youtube.com/@MontreuxComedy
Montreux Comedy Encore sur YouTube : https://www.youtube.com/@MontreuxComedyEncore
Facebook : https://www.facebook.com/Montreux.Comedy.Festival
Instagram : https://instagram.com/montreuxcomedy/
TikTok : https://www.tiktok.com/@montreuxcomedy
Threads : https://www.threads.net/@montreuxcomedy
X (ex-Twitter) : https://twitter.com/MontreuxComedy

Le sketch a été capté lors de la Tournée Montreux Comedy 2025.

#MontreuxComedy #Humour #Sketch #Comedy #StandUp",UCPHJfLg1VeNBsfzzTszpmmQ,23,fr,Montreux Comedy,2025-12-27T09:00:23Z,PT53S,279599,3004,44,3048,1.0901326542655732,0 days 00:00:53,53
